tri_id,valid,p0x_m,p0y_m,p1x_m,p1y_m,p2x_m,p2y_m,foot_area_m2,att,Ponplane_W,I_Wm2,status_code,status_label
656,1,-0.001897317504600962,-0.001724863331634582,-0.002459522274898659,-0.002008312848294284,-0.002204950646587389,-0.002450585090645524,1.604028847101144e-07,0.6466251318826395,0.0010103246439267,6298.668791104308,0,ok
657,1,-0.001897317504600962,-0.001724863331634582,-0.002204950646587389,-0.002450585090645525,-0.001679113251762731,-0.002103953825078502,1.374881868943837e-07,0.650928206707126,0.000871755443858159,6340.584333458614,0,ok
658,1,-0.001674276182946624,-0.002111290708652235,-0.00219982280314852,-0.002458363022224673,-0.001895708351404463,-0.002868246841326885,1.604813810811181e-07,0.6430018862162757,0.001004601348128308,6259.924617800455,0,ok
659,1,-0.001674276182946624,-0.002111290708652235,-0.001895708351404463,-0.002868246841326885,-0.00141360665288029,-0.002462619696454131,1.375554694981013e-07,0.6472529954747394,0.0008667798148110851,6301.311158136458,0,ok
660,1,-0.001407875410598087,-0.002469431529396086,-0.001889624553558468,-0.002875477702026707,-0.001540041831629967,-0.003247454710035715,1.605731655330845e-07,0.6387641648250125,0.0009979082605305269,6214.663933525791,0,ok
661,1,-0.001407875410598086,-0.002469431529396084,-0.001540041831629966,-0.003247454710035713,-0.001108233077516514,-0.002788268964832377,1.376341418855009e-07,0.6430086575457588,0.0008610336105143703,6255.959449586802,0,ok
662,1,-0.001101652686201484,-0.002794457825157794,-0.001533046350991942,-0.003254033962014089,-0.0011426832224921,-0.003583089287144977,1.606769805970621e-07,0.6339808512639578,0.000990354354605195,6163.635580685681,0,ok
663,1,-0.001101652686201484,-0.002794457825157794,-0.0011426832224921,-0.003583089287144976,-0.000767055718915905,-0.003076505246698555,1.377231262260534e-07,0.6382632317747494,0.0008546090983829105,6205.269382138395,0,ok
664,1,-0.0007596822989725796,-0.003081973969329521,-0.001134832206605969,-0.003588912233428053,-0.0007089285950440721,-0.003870602225089844,1.607914059358275e-07,0.6287283087590508,0.0009820604030193242,6107.66724318132,0,ok
665,1,-0.0007596822989725796,-0.003081973969329521,-0.0007089285950440722,-0.003870602225089845,-0.0003946220604909536,-0.003323422533611056,1.378212050878521e-07,0.6330914295093385,0.0008476075765051586,6150.05198920488,0,ok
666,1,-0.0003865238516424949,-0.003328076150072848,-0.0007002913932996212,-0.003875565572537897,-0.0002445705322334919,-0.004106078281015385,1.609148784450387e-07,0.6230886889375701,0.0009731562939112917,6047.646453299708,0,ok
667,1,-0.000386523851642495,-0.003328076150072848,-0.0002445705322334919,-0.004106078281015385,4.094029271330272e-06,-0.00352565847162498,1.37927038667176e-07,0.627573034740712,0.0008401371969167046,6091.171136821059,0,ok
668,1,1.283588873809655e-05,-0.003529406029389176,-0.0002352307493907855,-0.0041100821632376,0.0002441762514807086,-0.004286289754101666,1.610457142421828e-07,0.6171482059653431,0.0009637782939727734,5984.501348005017,0,ok
669,1,1.283588873809633e-05,-0.003529406029389176,0.0002441762514807083,-0.004286289754101665,0.0004237561751993768,-0.003680441107272661,1.380391836361565e-07,0.6217912854833105,0.0008323107645378991,6029.525404407656,0,ok
670,1,0.0004330472162154143,-0.003683197813403212,0.0002541200964961976,-0.004289240150991329,0.0007507554552005804,-0.004408742497615331,1.611821321996187e-07,0.6109954343065056,0.0009540663509729067,5919.181846976236,0,ok
671,1,0.0004330472162154149,-0.003683197813403211,0.000750755455200581,-0.004408742497615331,0.0008587346665334574,-0.003785628396223785,1.38156113313959e-07,0.6158312883146325,0.0008242435826627674,5966.030477346151,0,ok
672,1,0.0008684670922931147,-0.003787318005091969,0.0007611897705361436,-0.004410553958823437,0.001268355000399624,-0.004471712752536693,1.613222786624253e-07,0.6047196818312593,0.0009441615179359179,5852.641840694686,0,ok
673,1,0.0008684670922931142,-0.003787318005091968,0.001268355000399624,-0.004471712752536692,0.001303180146461812,-0.003839739828274759,1.382762388535075e-07,0.6097785115819861,0.0008160514070488479,5901.602573334298,0,ok
674,1,0.001313233338661934,-0.003840297172309312,0.001279151544212973,-0.004472311307619335,0.001789997095413178,-0.004474274134084513,1.614642529834473e-07,0.5984094813319367,0.0009342035672999947,5785.822868147575,0,ok
675,1,0.001313233338661934,-0.003840297172309313,0.001789997095413178,-0.004474274134084513,0.001751100953976396,-0.003841979594993751,1.383979311286689e-07,0.603717394574447,0.000807848559385173,5837.143321413629,0,ok
