tri_id,foot_cx_m,foot_cy_m,foot_area_m2,path_len_m,alpha_dot_disp,att,Ponplane_W,I_Wm2
165,0.002989390629114852,0.0002945694505796937,4.585954661937956e-08,0.001528025686730411,0.2177359326942076,0.6469593173321503,0.0002887893561269006,6297.257112543333
166,0.003163622954934033,0.0004639585047535808,6.878389127820595e-08,0.001557668786175904,0.2219599244515242,0.6415168370449613,0.0004295442065714409,6244.837251706072
167,0.002945194995344771,0.0004621424347126344,4.585592751880393e-08,0.001524737664295234,0.2172674061256726,0.6475658367160783,0.000289062980603146,6303.721159813226
168,0.003098534701186557,0.0006505299070985358,6.877583960037219e-08,0.001552827985685347,0.221270134862944,0.6424024710758156,0.0004301435756081224,6254.2831626267
169,0.002881794887969991,0.000623440797838123,4.585055973358153e-08,0.001520022745868863,0.216595554094617,0.6484365584264974,0.0002894559432287541,6313.029653523573
170,0.003012175602354497,0.0008282688950287652,6.876527310565487e-08,0.00154640356325554,0.2203546871568536,0.6435797201940243,0.0004309402175027603,6266.829142678446
171,0.002800054292040527,0.0007762757560785538,4.584351540376995e-08,0.001513944814062797,0.215729479550107,0.6495607205475877,0.0002899633921649341,6325.068869851304
172,0.002905722580470287,0.0009947648748757012,6.875233384491661e-08,0.001538482565001108,0.2192259849643696,0.6450341809118222,0.0004319243953185905,6282.323394182872
173,0.002701086765495278,0.0009185747036488575,4.583488922994433e-08,0.001506586212394605,0.2146809160269608,0.6509243612670066,0.0002905790312703083,6339.690924364021
174,0.002780625657114268,0.001147761572949785,6.873719583390945e-08,0.001529172300848254,0.2178993194072785,0.6467479427571292,0.0004330840011622719,6300.577087967601
175,0.002586239941897704,0.001048409552416556,4.582479722260641e-08,0.001498046623708147,0.2134640678263038,0.652510442780138,0.0002912951756286801,6356.714994583274
